current_price,volume,trade_price,date,start_price,high_price,low_price
2439.899902,275200,,20170725,2450.76001,2453.169922,2437.139893
2434.51001,336100,,20170726,2446.820068,2446.959961,2429.620117
2443.23999,426500,,20170727,2443.280029,2448.23999,2435.48999
2400.98999,318700,,20170728,2433.459961,2434.379883,2399.060059
2402.709961,277600,,20170731,2392.02002,2403.899902,2388.389893
2422.959961,264000,,20170801,2397.120117,2432.620117,2394.27002
2427.629883,261600,,20170802,2431.939941,2434.469971,2424.179932
2386.850098,303600,,20170803,2423.209961,2423.550049,2374.110107
2395.449951,273600,,20170804,2389.73999,2400.330078,2383.449951
2398.75,244100,,20170807,2402.570068,2412.129883,2395.73999
2394.72998,252900,,20170808,2404.679932,2410.219971,2383.939941
2368.389893,234100,,20170809,2379.699951,2387.530029,2366.330078
2359.469971,283900,,20170810,2360.949951,2371.5,2339.060059
2319.709961,318600,,20170811,2323.060059,2335.120117,2310.199951
2334.219971,214000,,20170814,2336.02002,2341.780029,2327.800049
2348.26001,270500,,20170816,2355.73999,2358.459961,2343.719971
2361.669922,255800,,20170817,2351.610107,2364.5,2346.73999
2358.370117,201500,,20170818,2340.189941,2362.429932,2340.189941
2355,207200,,20170821,2363.379883,2363.379883,2351.959961
2365.330078,251900,,20170822,2360.290039,2369.02002,2359.969971
2366.399902,228600,,20170823,2376.530029,2379.590088,2360.709961
2375.840088,295500,,20170824,2370.120117,2382.719971,2368.290039
2378.51001,342000,,20170825,2381.469971,2384.590088,2372.669922
2370.300049,226900,,20170828,2376.379883,2383.459961,2366.22998
2364.73999,223100,,20170829,2356.199951,2364.73999,2332.850098
2372.290039,305600,,20170830,2368.129883,2372.290039,2363.429932
2363.189941,265100,,20170831,2373.959961,2377.02002,2355.290039
2357.689941,280100,,20170901,2367.449951,2370.25,2351.370117
2329.649902,248500,,20170904,2316.889893,2344.820068,2316.889893
2326.620117,320400,,20170905,2340.620117,2340.620117,2319.939941
2319.820068,252700,,20170906,2324.840088,2325.560059,2314.310059
2346.189941,277000,,20170907,2328.939941,2349.790039,2328.919922
2343.719971,214600,,20170908,2350.189941,2351.72998,2340.629883
2359.080078,243600,,20170911,2354.860107,2369.719971,2354.350098
2365.469971,333600,,20170912,2372.02002,2372.449951,2359.120117
2360.179932,318900,,20170913,2370.540039,2373.610107,2360.169922
2377.659912,314300,,20170914,2365.540039,2377.659912,2358.429932
2386.070068,298700,,20170915,2368.439941,2386.070068,2365.370117
2418.209961,273500,,20170918,2390.580078,2418.23999,2389.649902
2416.050049,254600,,20170919,2419.300049,2422.050049,2411.679932
2412.199951,303300,,20170920,2420.820068,2429.120117,2405.780029
2406.5,335300,,20170921,2412.01001,2415.129883,2401.889893
2380.399902,339300,,20170925,2388.77002,2392.439941,2374.689941
2374.320068,319100,,20170926,2371.620117,2381.310059,2365.340088
2372.570068,202600,,20170927,2376.889893,2377.179932,2368.919922
2373.139893,194800,,20170928,2374.100098,2379.540039,2365.669922
2394.469971,184200,,20170929,2378.659912,2394.469971,2378.659912
2433.810059,221700,,20171010,2425.629883,2443.199951,2421.100098
2458.159912,201800,,20171011,2442.48999,2458.159912,2439.810059
2474.76001,256200,,20171012,2461.699951,2474.76001,2459.47998
2473.620117,234800,,20171013,2473.649902,2479.72998,2468.139893
2480.050049,224400,,20171016,2483.169922,2487.709961,2470.23999
2484.370117,199000,,20171017,2484.959961,2487.879883,2478.76001
2482.909912,244200,,20171018,2481.530029,2490.580078,2475.669922
2473.060059,236600,,20171019,2485.719971,2490.939941,2468.669922
2489.540039,313200,,20171020,2477.300049,2489.540039,2476.879883
2490.050049,274200,,20171023,2497.649902,2500.330078,2485.47998
2490.48999,232000,,20171024,2489.310059,2497.350098,2487.169922
2492.5,599400,,20171025,2495.870117,2497.409912,2481.47998
2480.629883,646900,,20171026,2489.600098,2495.98999,2480.629883
2496.629883,511200,,20171027,2485.439941,2499.149902,2479.669922
2501.929932,342000,,20171030,2513.870117,2513.870117,2497.419922
2523.429932,313800,,20171031,2500.209961,2528.320068,2498.050049
2556.469971,361800,,20171101,2535.969971,2556.469971,2535.830078
2546.360107,527700,,20171102,2560.340088,2561.629883,2542.02002
2557.969971,292800,,20171103,2558.370117,2558.370117,2539.719971
2549.409912,221200,,20171106,2557.290039,2559.899902,2529.939941
2545.439941,253900,,20171107,2548.300049,2554.129883,2540.669922
2552.399902,277000,,20171108,2534.47998,2558.73999,2533.72998
2550.570068,293500,,20171109,2559.929932,2559.929932,2536.540039
2542.949951,291500,,20171110,2541.179932,2547.610107,2534.600098
2530.350098,266500,,20171113,2548.27002,2552.280029,2527.199951
2526.639893,287800,,20171114,2532.550049,2532.949951,2520.98999
2518.25,398200,,20171115,2525.600098,2526.610107,2511.76001
2534.790039,302900,,20171116,2522.419922,2538.280029,2514.51001
2533.98999,362200,,20171117,2546.050049,2559.100098,2533.98999
2527.669922,404300,,20171120,2536.800049,2542.620117,2523.52002
2530.699951,484900,,20171121,2533.850098,2539.879883,2525.959961
2540.51001,485700,,20171122,2546.610107,2553.219971,2535.189941
2537.149902,391300,,20171123,2542.340088,2544.580078,2532.449951
2544.330078,297900,,20171124,2539.790039,2544.330078,2533.97998
2507.810059,284900,,20171127,2544.73999,2546.709961,2506.689941
2514.189941,348200,,20171128,2512.52002,2521.060059,2500.929932
2512.899902,301200,,20171129,2517.26001,2524.409912,2508.659912
2476.370117,339000,,20171130,2502.219971,2506.320068,2474.280029
2475.409912,288600,,20171201,2488.919922,2488.919922,2472.75
2501.669922,323800,,20171204,2486.719971,2501.669922,2476.290039
2510.120117,395400,,20171205,2490.72998,2513.679932,2487.149902
2474.370117,507600,,20171206,2510.189941,2510.469971,2474.290039
2461.97998,404900,,20171207,2479.550049,2480.850098,2452.399902
2464,406400,,20171208,2470.090088,2473.169922,2459.02002
2471.48999,240100,,20171211,2467.810059,2471.98999,2457.97998
2461,281200,,20171212,2471.22998,2471.429932,2455.389893
2480.550049,255000,,20171213,2462.419922,2481.919922,2457.699951
2469.47998,317800,,20171214,2486.570068,2514.610107,2469.47998
2482.070068,340800,,20171215,2488.389893,2495.080078,2475.98999
2481.879883,324400,,20171218,2488.830078,2488.830078,2477.290039
2478.530029,308400,,20171219,2487.830078,2498.669922,2470.48999
2429.830078,247300,,20171221,2471.340088,2471.72998,2429.830078
2440.540039,230400,,20171222,2437.590088,2444.570068,2426.939941
2427.340088,224600,,20171226,2447.669922,2457.189941,2427.340088
2436.669922,194900,,20171227,2420.860107,2436.679932,2411.47998
2467.48999,220300,,20171228,2439.310059,2467.51001,2437.26001
2479.649902,262200,,20180102,2474.860107,2481.02002,2465.939941
2486.350098,331100,,20180103,2484.629883,2493.399902,2481.909912
2466.459961,333800,,20180104,2502.5,2502.5,2466.449951
2497.52002,308800,,20180105,2476.850098,2497.52002,2475.51001
2513.280029,311400,,20180108,2510.699951,2515.370117,2494.179932
2510.22998,374300,,20180109,2510.72998,2524.72998,2498.409912
2499.75,444000,,20180110,2516.330078,2516.820068,2493.97998
2487.909912,444300,,20180111,2496.860107,2502.52002,2483.820068
2496.419922,438800,,20180112,2499.870117,2500.870117,2482.149902
2503.72998,404600,,20180115,2510.969971,2513.300049,2496.179932
2521.73999,341600,,20180116,2504.159912,2524.550049,2498.550049
2515.429932,336700,,20180117,2517.189941,2521.969971,2506.48999
2515.810059,333100,,20180118,2527.669922,2532.080078,2512.689941
2520.26001,351800,,20180119,2519.669922,2524.330078,2513.090088
2502.110107,343000,,20180122,2516.899902,2517.120117,2488.439941
2536.600098,370000,,20180123,2510.350098,2536.600098,2507.959961
2538,371100,,20180124,2533.860107,2547.219971,2531.310059
2562.22998,514600,,20180125,2536.959961,2564.429932,2536.72998
2574.76001,400600,,20180126,2560.689941,2574.76001,2553.530029
2598.189941,437500,,20180129,2588.870117,2607.100098,2587.550049
2567.73999,397000,,20180130,2590.409912,2599.169922,2567.070068
2566.459961,403100,,20180131,2557.370117,2597.139893,2553.01001
2568.540039,595100,,20180201,2578.909912,2583.73999,2564.590088
2525.389893,481800,,20180202,2565.98999,2565.98999,2519.600098
2491.75,442400,,20180205,2487.340088,2503.98999,2476.23999
2453.310059,582800,,20180206,2437.02002,2460.280029,2409.379883
2396.560059,460100,,20180207,2483.719971,2484.179932,2396.560059
2407.620117,362400,,20180208,2400.169922,2423.879883,2393.459961
2363.77002,489100,,20180209,2346.72998,2372.899902,2346.72998
2385.379883,352300,,20180212,2380.48999,2397.899902,2367.310059
2395.189941,423400,,20180213,2402.889893,2421.800049,2388.540039
2421.830078,305700,,20180214,2412.469971,2426.629883,2408.02002
2442.820068,322100,,20180219,2452.52002,2455.120117,2428.149902
2415.120117,421500,,20180220,2433.350098,2438.47998,2411.22998
2429.649902,432300,,20180221,2417.72998,2432.449951,2404.02002
2414.280029,349500,,20180222,2417.179932,2422.620117,2405.22998
2451.52002,300600,,20180223,2427.129883,2451.52002,2427.129883
2457.649902,321300,,20180226,2465.350098,2466.080078,2447.860107
2456.139893,271200,,20180227,2474.080078,2480.790039,2456.139893
2427.360107,367600,,20180228,2447.110107,2460.120117,2426.209961
2402.159912,320400,,20180302,2406.570068,2410.340088,2387.25
2375.060059,312300,,20180305,2405.919922,2407.97998,2374.800049
2411.409912,400100,,20180306,2400.669922,2413.01001,2392.870117
2401.820068,413000,,20180307,2413.389893,2429.429932,2395.23999
2433.080078,394800,,20180308,2420.669922,2433.080078,2407.590088
2459.449951,437300,,20180309,2443.429932,2476.429932,2436.030029
2484.120117,391300,,20180312,2485.639893,2489.459961,2474.909912
2494.48999,350200,,20180313,2483.050049,2494.48999,2478.76001
2486.080078,360900,,20180314,2477.429932,2486.97998,2474.77002
2492.379883,344000,,20180315,2486,2496.51001,2471.040039
2493.969971,377800,,20180316,2495.110107,2497.800049,2476.879883
2475.030029,477200,,20180319,2491.98999,2493.560059,2470.909912
2485.52002,291500,,20180320,2456.800049,2485.52002,2456.800049
2484.969971,399100,,20180321,2488.219971,2492.879883,2483.780029
2496.02002,482100,,20180322,2494.840088,2508.709961,2485.340088
2416.76001,458000,,20180323,2446.72998,2450.399902,2412.620117
2437.080078,306900,,20180326,2414.679932,2437.080078,2399.439941
2452.060059,332100,,20180327,2455,2456.550049,2444.919922
2419.290039,501300,,20180328,2425.939941,2430.77002,2409.469971
2436.370117,333400,,20180329,2421.699951,2439.469971,2413.709961
2445.850098,395300,,20180330,2454.100098,2458.23999,2445.719971
2444.159912,390300,,20180402,2454.719971,2467.52002,2440.889893
2442.429932,497100,,20180403,2422.26001,2442.429932,2416.439941
2408.060059,551700,,20180404,2447.969971,2447.969971,2405.909912
2437.52002,591000,,20180405,2426.919922,2446.780029,2420.919922
2429.580078,454300,,20180406,2420.879883,2433.969971,2417.23999
2444.080078,334400,,20180409,2424.149902,2446.280029,2424.149902
2450.73999,356400,,20180410,2439.939941,2454.360107,2419.550049
2444.219971,355200,,20180411,2456.530029,2458.98999,2441.199951
2442.709961,441600,,20180412,2450.949951,2454.949951,2441.580078
2455.070068,395900,,20180413,2449.419922,2457.850098,2442.350098
2457.48999,347200,,20180416,2466.040039,2466.159912,2449.969971
2453.77002,394700,,20180417,2459.389893,2465.629883,2449.080078
2479.97998,647300,,20180418,2467.550049,2486.72998,2467.550049
2486.100098,727000,,20180419,2483.26001,2490.570068,2476.51001
2476.330078,531700,,20180420,2478.590088,2485.149902,2472.370117
2474.110107,701400,,20180423,2473.699951,2478.570068,2466.570068
2464.139893,524300,,20180424,2478.469971,2479.320068,2454.439941
2448.810059,466100,,20180425,2444.189941,2453.540039,2436.51001
2475.639893,520900,,20180426,2460.620117,2484.090088,2456.199951
2492.399902,465000,,20180427,2497.75,2508.129883,2484.189941
2515.379883,746300,,20180430,2502.290039,2515.379883,2500.219971
2505.610107,807600,,20180502,2515.75,2516.570068,2501.709961
2487.25,614100,,20180503,2506.939941,2507.909912,2487.25
2461.379883,612000,,20180504,2486.469971,2487.77002,2461.379883
2449.810059,714700,,20180508,2468.449951,2479.75,2444.080078
2443.97998,593400,,20180509,2450.709961,2451.860107,2428.790039
2464.159912,490000,,20180510,2458.669922,2464.719971,2448.01001
2477.709961,599900,,20180511,2469.300049,2483.850098,2468.409912
2476.110107,650700,,20180514,2482.969971,2486.169922,2471.909912
2458.540039,712600,,20180515,2476.870117,2480.219971,2456.199951
2459.820068,691800,,20180516,2446.639893,2465.550049,2444.669922
2448.449951,596800,,20180517,2468.719971,2472.820068,2448.429932
2460.649902,431400,,20180518,2459.72998,2461.949951,2452.340088
2465.570068,588100,,20180521,2464.070068,2472.300049,2447.689941
2471.909912,752700,,20180523,2462.97998,2476.860107,2460.070068
2466.01001,638100,,20180524,2477.47998,2481.310059,2457.840088
2460.800049,653600,,20180525,2452.800049,2466.570068,2444.77002
2478.959961,708400,,20180528,2465,2482.399902,2463.139893
2457.25,571800,,20180529,2476.699951,2479.679932,2457.179932
2409.030029,575900,,20180530,2446.810059,2449.879883,2399.580078
2423.01001,816900,,20180531,2428.830078,2430.149902,2415.5
2438.959961,603000,,20180601,2419.629883,2445.310059,2418.110107
2447.76001,438900,,20180604,2444.620117,2452.669922,2441.25
2453.76001,501400,,20180605,2450.389893,2455.780029,2432.810059
2470.580078,474100,,20180607,2468.26001,2478.669922,2466.01001
2451.580078,530200,,20180608,2467.879883,2468.27002,2449.110107
2470.149902,427900,,20180611,2454.25,2470.98999,2448
2468.830078,613200,,20180612,2474.780029,2479.560059,2462.840088
2423.47998,533400,,20180614,2450.860107,2451.949951,2422.370117
2404.040039,502400,,20180615,2432.179932,2433.51001,2403.969971
2376.23999,564800,,20180618,2404.679932,2405.560059,2365.310059
2340.110107,606300,,20180619,2373.120117,2379.48999,2336.540039
2363.909912,456000,,20180620,2350.23999,2374.52002,2345.219971
2337.830078,438300,,20180621,2364.159912,2370.580078,2337.830078
2357.219971,537300,,20180622,2323.080078,2357.399902,2320.76001
2357.879883,415100,,20180625,2351.889893,2361.389893,2337.219971
2350.919922,470900,,20180626,2334.75,2358.01001,2326.610107
2342.030029,526600,,20180627,2349.379883,2358.709961,2342.02002
2314.23999,414400,,20180628,2327.370117,2335.350098,2310.800049
2326.129883,396700,,20180629,2325.679932,2329.580078,2296.389893
2271.540039,393300,,20180702,2322.22998,2327.590088,2271.530029
2272.76001,366000,,20180703,2285.879883,2287.389893,2252.360107
2265.459961,315100,,20180704,2270.949951,2280.810059,2261.340088
2257.550049,346900,,20180705,2264.73999,2274.73999,2243.899902
2272.870117,344400,,20180706,2261.439941,2283.75,2247.350098
2285.800049,352600,,20180709,2276.919922,2294.610107,2267.25
2294.159912,339900,,20180710,2299.090088,2305.840088,2292.129883
2280.620117,423000,,20180711,2277.219971,2287.080078,2262.77002
2285.060059,364400,,20180712,2285.929932,2298.560059,2277.72998
2310.899902,291600,,20180713,2293.070068,2313.800049,2293.070068
2301.98999,297100,,20180716,2312.26001,2317.840088,2299.790039
2297.919922,379000,,20180717,2302.949951,2306.070068,2290.23999
2290.110107,402800,,20180718,2313.780029,2319.389893,2287.100098
2282.290039,464500,,20180719,2298.909912,2300.179932,2278.939941
2289.189941,353200,,20180720,2281.360107,2293.340088,2269.550049
2269.310059,334300,,20180723,2289.610107,2289.610107,2264.419922
2280.199951,436100,,20180724,2273.149902,2284.429932,2263.129883
2273.030029,309300,,20180725,2284.379883,2292.610107,2269.669922
2289.060059,303300,,20180726,2284.51001,2297.159912,2276.540039
2294.98999,262100,,20180727,2292.330078,2295.27002,2284.439941
2293.51001,206500,,20180730,2290.179932,2296.909912,2283.290039
2295.26001,223900,,20180731,2292.22998,2296.600098,2286.02002
2307.070068,219000,,20180801,2301.169922,2312.649902,2301.129883
2270.199951,352100,,20180802,2304.139893,2306.719971,2265.459961
2287.679932,270500,,20180803,2278.330078,2288.929932,2272.939941
2286.5,244500,,20180806,2288.51001,2300.379883,2283.26001
2300.159912,230300,,20180807,2290.850098,2301.27002,2279.550049
2301.449951,299700,,20180808,2305.72998,2308.600098,2298.409912
2303.709961,244900,,20180809,2303.040039,2303.709961,2291.909912
2282.790039,286200,,20180810,2295.209961,2295.620117,2277.889893
2248.449951,335400,,20180813,2266.429932,2271.820068,2238.550049
2258.909912,255200,,20180814,2249.860107,2262.52002,2247.370117
2240.800049,312500,,20180816,2233.050049,2244.080078,2218.090088
2247.050049,238400,,20180817,2244.610107,2250.919922,2240.139893
2247.879883,271600,,20180820,2257.350098,2264.419922,2245.060059
2270.060059,294300,,20180821,2248.040039,2272.860107,2244.590088
2273.330078,269300,,20180822,2273.679932,2280.310059,2268.909912
2282.600098,338400,,20180823,2282.570068,2282.879883,2268.060059
2293.209961,347300,,20180824,2276.159912,2295.219971,2271.350098
2299.300049,307000,,20180827,2297.320068,2302.870117,2289.409912
2303.120117,276900,,20180828,2312.139893,2314.600098,2299.449951
2309.030029,268200,,20180829,2304.659912,2309.879883,2300.209961
2307.350098,286900,,20180830,2313.110107,2320.850098,2305.459961
2322.879883,255900,,20180831,2298.129883,2322.879883,2295.719971
2307.030029,230500,,20180903,2317.929932,2318.719971,2302.169922
2315.719971,277000,,20180904,2308.959961,2317.73999,2302.169922
2291.77002,358200,,20180905,2310.899902,2315.429932,2288.01001
2287.610107,387500,,20180906,2288.800049,2298.469971,2284.5
2281.580078,357600,,20180907,2278.080078,2286.820068,2264.899902
2288.659912,312600,,20180910,2277.350098,2289.379883,2276.600098
2283.199951,368200,,20180911,2286.909912,2295.76001,2275.129883
2282.919922,336800,,20180912,2286.280029,2289.659912,2271
2286.22998,301300,,20180913,2285.280029,2291.51001,2281.629883
2318.25,292200,,20180914,2304.699951,2318.649902,2304.149902
2303.01001,343200,,20180917,2314.550049,2314.550049,2295.26001
2308.97998,309200,,20180918,2287.72998,2310.969971,2287.419922
2308.459961,350900,,20180919,2319.219971,2319.219971,2301.790039
2323.449951,289100,,20180920,2314.409912,2334.040039,2311.560059
2339.169922,321700,,20180921,2332.040039,2339.169922,2325.120117
2355.429932,279200,,20180927,2331.699951,2355.429932,2331.699951
2343.070068,317900,,20180928,2356.129883,2356.620117,2337.469971
2338.879883,278300,,20181001,2349.639893,2352.110107,2333.320068
2309.570068,287900,,20181002,2338.280029,2341.550049,2308.899902
2274.48999,309500,,20181004,2311.060059,2311.060059,2270.219971
2267.52002,282100,,20181005,2269.939941,2278.120117,2250.98999
2253.830078,214600,,20181008,2258.72998,2273.709961,2253.830078
2228.610107,365700,,20181010,2256.030029,2257.52002,2222.949951
2129.669922,411900,,20181011,2176.159912,2186.689941,2129.669922
2161.850098,292600,,20181012,2131.659912,2173.01001,2129.129883
2145.120117,259200,,20181015,2155.340088,2159.22998,2141.280029
2145.120117,222500,,20181016,2156,2161.76001,2140.189941
2167.51001,275200,,20181017,2169.439941,2182.77002,2159.370117
2148.310059,321800,,20181018,2158.800049,2168.01001,2146.610107
2156.26001,351800,,20181019,2130.060059,2158.780029,2117.620117
2161.709961,308700,,20181022,2143.080078,2163.209961,2136.919922
2106.100098,373500,,20181023,2147.300049,2148.800049,2094.689941
2097.580078,399700,,20181024,2119.189941,2121.360107,2092.100098
2063.300049,376000,,20181025,2046.670044,2066.060059,2033.810059
2027.150024,449200,,20181026,2066.570068,2066.570068,2008.859985
1996.050049,427300,,20181029,2026.680054,2045.76001,1993.77002
2014.689941,441600,,20181030,1985.949951,2028.839966,1985.949951
2029.689941,373000,,20181031,2022.839966,2030.5,2006.630005
2024.459961,343800,,20181101,2035.109985,2054.219971,2023.430054
2096,372000,,20181102,2046.609985,2096.629883,2044.939941
2076.919922,361300,,20181105,2079.810059,2080.48999,2052.669922
2089.620117,315800,,20181106,2085.810059,2092.610107,2068.590088
2078.689941,485200,,20181107,2090.320068,2107.629883,2072.47998
2092.629883,328000,,20181108,2109.969971,2120.879883,2092.360107
2086.090088,298100,,20181109,2093.889893,2101.919922,2082.469971
2080.439941,295500,,20181112,2065.919922,2087.23999,2065.52002
2071.22998,383400,,20181113,2047.619995,2072.030029,2032.050049
2068.050049,339000,,20181114,2071.409912,2075.120117,2060.860107
2088.060059,351000,,20181115,2061.469971,2088.610107,2058.72998
2092.399902,301600,,20181116,2097.939941,2103.110107,2086.540039
2100.560059,273200,,20181119,2096.129883,2111.389893,2089.370117
2082.580078,281700,,20181120,2074.669922,2089.540039,2074.669922
2076.550049,267900,,20181121,2057.070068,2077.48999,2049.76001
2069.949951,242500,,20181122,2079.01001,2081.75,2066.199951
2057.47998,227200,,20181123,2073.26001,2075.909912,2047.959961
2083.02002,237700,,20181126,2060.169922,2083.959961,2060.169922
2099.419922,239200,,20181127,2091.75,2102.290039,2079.48999
2108.219971,300100,,20181128,2104.129883,2108.649902,2094.320068
2114.100098,307200,,20181129,2133.949951,2136.73999,2108.899902
2096.860107,427400,,20181130,2116.830078,2122.330078,2093.830078
2131.929932,436600,,20181203,2127.780029,2136.639893,2113.600098
2114.350098,507500,,20181204,2125.669922,2128.939941,2105.449951
2101.310059,492700,,20181205,2086.570068,2107.689941,2086.570068
2068.689941,537400,,20181206,2094.620117,2094.620117,2064
2075.76001,371600,,20181207,2081.679932,2086.840088,2065.620117
2053.790039,344200,,20181210,2048.449951,2061.780029,2043.209961
2052.969971,273900,,20181211,2058.159912,2060.939941,2047.170044
2082.570068,457100,,20181212,2062.77002,2084.77002,2061.129883
2095.550049,379800,,20181213,2087.429932,2104.429932,2084.370117
2069.379883,448200,,20181214,2095.639893,2095.639893,2061.399902
2071.090088,444500,,20181217,2071.209961,2075.929932,2065.51001
2062.110107,429500,,20181218,2057.389893,2074.310059,2054.26001
2078.840088,418800,,20181219,2068.949951,2080.649902,2063.01001
2060.120117,421100,,20181220,2063.699951,2071.080078,2047.52002
2061.48999,311400,,20181221,2052.699951,2061.51001,2049.76001
2055.01001,285300,,20181224,2050.379883,2059.939941,2046.180054
2028.01001,321500,,20181226,2028.810059,2037.829956,2014.280029
2028.439941,398000,,20181227,2032.089966,2035.569946,2021.390015
2041.040039,352700,,20181228,2036.699951,2046.969971,2035.410034
2010,326400,,20190102,2050.550049,2053.449951,2004.27002
1993.699951,428000,,20190103,2011.810059,2014.719971,1991.650024
2010.25,409000,,20190104,1992.400024,2011.560059,1984.530029
2037.099976,440200,,20190107,2034.23999,2048.060059,2030.900024
2025.27002,397800,,20190108,2038.680054,2042.699951,2023.589966
2064.709961,386200,,20190109,2034.189941,2068.22998,2034.189941
2063.280029,382900,,20190110,2065.72998,2072.810059,2057.159912
2075.570068,380100,,20190111,2070.360107,2076.98999,2063.98999
2064.52002,432900,,20190114,2070.48999,2073.939941,2059.459961
2097.179932,439500,,20190115,2069.139893,2098.01001,2067.580078
2106.100098,500100,,20190116,2098.649902,2106.350098,2091.919922
2107.060059,475900,,20190117,2110.139893,2117.429932,2101.699951
2124.280029,456700,,20190118,2116.429932,2124.5,2113.439941
2124.610107,398000,,20190121,2133.870117,2134.169922,2114.449951
2117.77002,419400,,20190122,2126.030029,2129.370117,2108.909912
2127.780029,408600,,20190123,2108.719971,2131.050049,2106.73999
2145.030029,413700,,20190124,2127.879883,2145.080078,2125.47998
2177.72998,410000,,20190125,2147.919922,2178.01001,2146.639893
2177.300049,371600,,20190128,2184.409912,2188.149902,2169.169922
2183.360107,552600,,20190129,2172.830078,2183.360107,2162.530029
2206.199951,480400,,20190130,2183.48999,2206.199951,2177.879883
2204.850098,545200,,20190131,2222.879883,2222.879883,2201.219971
2203.459961,479400,,20190201,2211.929932,2218.780029,2201.409912
2203.419922,427800,,20190207,2215.77002,2215.790039,2196.77002
2177.050049,391000,,20190208,2192.01001,2192.47998,2171.959961
2180.72998,406100,,20190211,2180.540039,2181.580078,2167.360107
2190.469971,429900,,20190212,2182.709961,2195.050049,2178.590088
2201.47998,422000,,20190213,2200,2203.709961,2194.75
2225.850098,573400,,20190214,2195.919922,2225.850098,2186.090088
2196.090088,400600,,20190215,2210.939941,2210.939941,2187.709961
2210.889893,314400,,20190218,2207.360107,2217.320068,2203
2205.629883,389100,,20190219,2208.959961,2213.870117,2193.340088
2229.76001,374300,,20190220,2216.73999,2234.679932,2213.830078
2228.659912,382500,,20190221,2224.26001,2234.310059,2213.189941
2230.5,409300,,20190222,2222.320068,2230.5,2217.080078
2232.560059,339200,,20190225,2241.129883,2241.76001,2224.639893
2226.600098,332000,,20190226,2230.370117,2235.699951,2221.76001
2234.790039,301500,,20190227,2234.459961,2237.77002,2228.159912
2195.439941,510000,,20190228,2231.580078,2233.929932,2195.439941
2190.659912,373200,,20190304,2210.969971,2216.02002,2188.560059
2179.22998,313100,,20190305,2183.350098,2185.73999,2171.330078
2175.600098,328900,,20190306,2177.110107,2179.01001,2168.459961
2165.790039,292600,,20190307,2173.189941,2181.189941,2155.189941
2137.439941,313300,,20190308,2152.800049,2159.669922,2137.439941
2138.100098,272100,,20190311,2140.290039,2145.310059,2125.540039
2157.179932,355300,,20190312,2154.610107,2161.689941,2150.959961
2148.409912,285600,,20190313,2152.659912,2154.110107,2134.159912
2155.679932,341000,,20190314,2154.350098,2158.340088,2142.310059
2176.110107,387100,,20190315,2152.959961,2181.77002,2152.590088
2179.48999,258000,,20190318,2179.689941,2183.899902,2172.340088
2177.620117,319700,,20190319,2183.030029,2183.76001,2171.050049
2177.100098,317600,,20190320,2171.409912,2177.189941,2152.209961
2184.879883,342700,,20190321,2183.110107,2200.320068,2173.699951
2186.949951,333600,,20190322,2192.719971,2195.419922,2178.77002
2144.860107,307100,,20190325,2158.800049,2159.25,2143.699951
2148.800049,301300,,20190326,2152.97998,2153.899902,2143.629883
2145.620117,363200,,20190327,2147.189941,2152.909912,2132.419922
2128.100098,288000,,20190328,2131.25,2136.399902,2120.929932
2140.669922,364600,,20190329,2138.449951,2143.300049,2124.070068
2168.280029,263300,,20190401,2153.310059,2171.48999,2153.310059
2177.179932,257500,,20190402,2177.199951,2181.370117,2171.840088
2203.27002,358600,,20190403,2176.810059,2203.290039,2172.830078
2206.530029,431000,,20190404,2201.040039,2216.149902,2198.659912
2209.610107,517200,,20190405,2206.360107,2214.820068,2205.26001
2210.600098,347900,,20190408,2217.659912,2217.870117,2202.48999
2213.560059,414800,,20190409,2212.320068,2221.620117,2203.540039
2224.389893,399700,,20190410,2206.199951,2225.02002,2203.820068
2224.439941,402000,,20190411,2227.689941,2230.409912,2217.179932
2233.449951,449600,,20190412,2221.100098,2233.449951,2212.879883
2242.879883,404200,,20190415,2242.310059,2251.219971,2240.290039
2248.629883,569100,,20190416,2241.060059,2249.889893,2235.719971
2245.889893,452500,,20190417,2249.050049,2252.050049,2242.01001
2213.77002,573300,,20190418,2248.800049,2250.110107,2210.429932
2216.149902,525300,,20190419,2223.419922,2225.370117,2215.580078
2216.649902,494000,,20190422,2218.5,2227.939941,2207.25
2220.51001,481200,,20190423,2217.610107,2223.919922,2212.139893
2201.030029,575100,,20190424,2229.75,2229.75,2190.290039
2190.5,441100,,20190425,2195.469971,2200.889893,2187.439941
2179.310059,570200,,20190426,2178.129883,2186.52002,2168.149902
2216.429932,380800,,20190429,2183.409912,2216.429932,2181.820068
2203.590088,381400,,20190430,2213.429932,2215.77002,2186.330078
2212.75,369100,,20190502,2192.939941,2217.030029,2191.300049
2196.320068,617900,,20190503,2209.439941,2211.360107,2192.360107
2176.98999,484100,,20190507,2172.389893,2179.51001,2160.439941
2168.01001,456300,,20190508,2151.340088,2179.340088,2151.340088
2102.01001,743500,,20190509,2159.790039,2164.97998,2102.01001
2108.040039,714800,,20190510,2118.419922,2124.919922,2090.389893
2079.01001,505800,,20190513,2091.800049,2101.090088,2077.719971
2081.840088,696200,,20190514,2060.23999,2093.409912,2056.73999
2092.780029,577800,,20190515,2081.919922,2100.01001,2076.459961
2067.689941,745200,,20190516,2094.879883,2095.580078,2062.439941
2055.800049,537400,,20190517,2081.570068,2082.830078,2053.790039
